Green River km downstream of Flaming Gorge Dam,,
River_km,Latitude,Longitude
331.6,39.7865486,-109.91819
331.7,39.7871895,-109.919
331.8,39.7879295,-109.91961
331.9,39.7888107,-109.91979
332,39.789711,-109.91974
332.1,39.7906113,-109.91959
332.2,39.7915001,-109.91943
332.3,39.7923889,-109.91928
332.4,39.7932892,-109.91913
332.5,39.7941818,-109.91898
332.6,39.7950783,-109.91894
332.7,39.7958984,-109.91934
332.8,39.796711,-109.91985
332.9,39.7975502,-109.92027
333,39.7984009,-109.92068
333.1,39.7991295,-109.92134
333.2,39.7998085,-109.9221
333.3,39.7999496,-109.92324
333.4,39.7997704,-109.92438
333.5,39.7993202,-109.92539
333.6,39.7988701,-109.92641
333.7,39.7983017,-109.92728
333.8,39.7976112,-109.92803
333.9,39.7969093,-109.92877
334,39.7961006,-109.92923
334.1,39.7952194,-109.92943
334.2,39.7943192,-109.9295
334.3,39.7934303,-109.92964
334.4,39.7925301,-109.9298
334.5,39.7916603,-109.93006
334.6,39.7907715,-109.9302
334.7,39.7899284,-109.92978
334.8,39.7891006,-109.92933
334.9,39.788311,-109.92877
335,39.7876282,-109.92803
335.1,39.787159,-109.92704
335.2,39.7867203,-109.92605
335.3,39.7860603,-109.92526
335.4,39.7854004,-109.92447
335.5,39.7846603,-109.92383
335.6,39.7838516,-109.92331
335.7,39.78302,-109.92289
335.8,39.7824402,-109.92199
335.9,39.7818108,-109.92121
336,39.7809486,-109.92085
336.1,39.7800903,-109.92049
336.2,39.7792282,-109.92013
336.3,39.7783394,-109.91996
336.4,39.7774506,-109.91979
336.5,39.7765617,-109.91983
336.6,39.7756615,-109.91997
336.7,39.7748108,-109.92029
336.8,39.7739906,-109.92078
336.9,39.7731514,-109.92118
337,39.7723389,-109.92169
337.1,39.7715302,-109.92219
337.2,39.7707214,-109.9227
337.3,39.7699203,-109.92324
337.4,39.7691307,-109.92381
337.5,39.7683487,-109.92439
337.6,39.7675705,-109.92496
337.7,39.7667809,-109.92554
337.8,39.7659607,-109.92602
337.9,39.76511,-109.9264
338,39.7642517,-109.9267
338.1,39.7633591,-109.92686
338.2,39.7624588,-109.92703
338.3,39.7615585,-109.9271
338.4,39.7606697,-109.92716
338.5,39.7597694,-109.92722
338.6,39.7588692,-109.92728
338.7,39.7579689,-109.92743
338.8,39.7570992,-109.92769
338.9,39.7562218,-109.92797
339,39.7553482,-109.92825
339.1,39.7544708,-109.92852
339.2,39.7535896,-109.92873
339.3,39.7526894,-109.92884
339.4,39.7517891,-109.92897
339.5,39.7509003,-109.92911
339.6,39.75,-109.92924
339.7,39.7491798,-109.9297
339.8,39.7484398,-109.93036
339.9,39.7479401,-109.93129
340,39.7474899,-109.9323
340.1,39.7474899,-109.93344
340.2,39.7477188,-109.93456
340.3,39.7480011,-109.93567
340.4,39.7484894,-109.93665
340.5,39.7489891,-109.93762
340.6,39.7494583,-109.93861
340.7,39.7497787,-109.9397
340.8,39.7501488,-109.94076
340.9,39.750351,-109.94189
341,39.7504196,-109.94304
341.1,39.7500992,-109.94413
341.2,39.7495689,-109.94505
341.3,39.7487106,-109.94541
341.4,39.7478294,-109.94549
341.5,39.7469292,-109.94534
341.6,39.7460594,-109.94559
341.7,39.7451897,-109.94589
341.8,39.7443199,-109.94618
341.9,39.7434692,-109.94655
342,39.7427216,-109.94721
342.1,39.7419395,-109.94773
342.2,39.7410507,-109.94792
342.3,39.7401695,-109.94817
342.4,39.7392883,-109.94843
342.5,39.7385406,-109.94907
342.6,39.7378883,-109.94987
342.7,39.7373009,-109.95076
342.8,39.7366791,-109.9516
342.9,39.7360687,-109.95246
343,39.7353706,-109.95317
343.1,39.7345886,-109.95376
343.2,39.7337418,-109.95409
343.3,39.7328491,-109.95423
343.4,39.7319489,-109.95427
343.5,39.731041,-109.95424
343.6,39.7302208,-109.95379
343.7,39.7294006,-109.95329
343.8,39.7285881,-109.9528
343.9,39.7277718,-109.95231
344,39.7270012,-109.95172
344.1,39.7262688,-109.95103
344.2,39.7255516,-109.95033
344.3,39.7248306,-109.94964
344.4,39.724041,-109.94907
344.5,39.7232208,-109.9486
344.6,39.7223396,-109.94848
344.7,39.7214699,-109.94877
344.8,39.7206612,-109.94927
344.9,39.7199287,-109.94992
345,39.7193909,-109.95086
345.1,39.7193604,-109.95202
345.2,39.7196388,-109.95311
345.3,39.7201118,-109.95409
345.4,39.7206612,-109.95501
345.5,39.7211494,-109.956
345.6,39.7215996,-109.95701
345.7,39.7220497,-109.95801
345.8,39.7225609,-109.95896
345.9,39.7232094,-109.95977
346,39.7239113,-109.9605
346.1,39.7246819,-109.9611
346.2,39.7254982,-109.96159
346.3,39.7263718,-109.96175
346.4,39.7272682,-109.96171
346.5,39.7281685,-109.96168
346.6,39.7290688,-109.96166
346.7,39.729969,-109.96164
346.8,39.7308617,-109.96141
346.9,39.731739,-109.96116
347,39.7326088,-109.9609
347.1,39.73349,-109.96064
347.2,39.7343712,-109.96038
347.3,39.73526,-109.96026
347.4,39.7361488,-109.9604
347.5,39.7370415,-109.96055
347.6,39.7379189,-109.96077
347.7,39.7387009,-109.96133
347.8,39.7394905,-109.9619
347.9,39.7402115,-109.96259
348,39.7408409,-109.96342
348.1,39.7414703,-109.96426
348.2,39.7420883,-109.9651
348.3,39.7425804,-109.96607
348.4,39.7428894,-109.96714
348.5,39.7428703,-109.96831
348.6,39.7428398,-109.96947
348.7,39.7428017,-109.97064
348.8,39.7426796,-109.97179
348.9,39.7424698,-109.97293
349,39.7423592,-109.97408
349.1,39.7422791,-109.97525
349.2,39.7421799,-109.97641
349.3,39.7420998,-109.97757
349.4,39.7420006,-109.97873
349.5,39.7418594,-109.97988
349.6,39.7417107,-109.98103
349.7,39.7415619,-109.98218
349.8,39.7414093,-109.98333
349.9,39.7412605,-109.98448
350,39.7411118,-109.98564
350.1,39.7408409,-109.98673
350.2,39.7404518,-109.98779
350.3,39.7401695,-109.9889
350.4,39.7398796,-109.99
350.5,39.7394981,-109.99106
350.6,39.7389412,-109.99193
350.7,39.7381516,-109.99249
350.8,39.7373314,-109.99298
350.9,39.7364388,-109.99315
351,39.7355499,-109.9933
351.1,39.7346611,-109.99343
351.2,39.7337608,-109.99357
351.3,39.7328606,-109.99364
351.4,39.7319717,-109.9935
351.5,39.7311707,-109.99296
351.6,39.730381,-109.99241
351.7,39.7297096,-109.99164
351.8,39.7290802,-109.99081
351.9,39.728569,-109.98984
352,39.7281685,-109.9888
352.1,39.7277794,-109.98775
352.2,39.7274208,-109.98668
352.3,39.7271194,-109.98558
352.4,39.7266083,-109.98463
352.5,39.7259598,-109.98384
352.6,39.7252197,-109.98317
352.7,39.7244492,-109.98257
352.8,39.723629,-109.98209
352.9,39.7228012,-109.98166
353,39.7219391,-109.98131
353.1,39.7210617,-109.98105
353.2,39.7201805,-109.9808
353.3,39.7192993,-109.98056
353.4,39.7184105,-109.98031
353.5,39.7175789,-109.9799
353.6,39.7168007,-109.97932
353.7,39.7160797,-109.97861
353.8,39.7153511,-109.97793
353.9,39.7146301,-109.97724
354,39.7140808,-109.97632
354.1,39.7135201,-109.9754
354.2,39.7129707,-109.97448
354.3,39.7124214,-109.97356
354.4,39.7118607,-109.97263
354.5,39.7113113,-109.97171
354.6,39.71064,-109.97095
354.7,39.7097816,-109.97066
354.8,39.708889,-109.97075
354.9,39.7080307,-109.97111
355,39.7071915,-109.97151
355.1,39.7064209,-109.97213
355.2,39.7057495,-109.97287
355.3,39.705349,-109.97392
355.4,39.7049484,-109.97496
355.5,39.7045212,-109.97599
355.6,39.7042313,-109.97708
355.7,39.7040596,-109.97822
355.8,39.7040482,-109.97938
355.9,39.704319,-109.9805
356,39.7045784,-109.98161
356.1,39.7047806,-109.98275
356.2,39.7049599,-109.98389
356.3,39.7049599,-109.98506
356.4,39.7049103,-109.98622
356.5,39.7048111,-109.98738
356.6,39.7047195,-109.98854
356.7,39.7045097,-109.98967
356.8,39.7042694,-109.9908
356.9,39.7038307,-109.9918
357,39.7033005,-109.99274
357.1,39.7025604,-109.99339
357.2,39.7016792,-109.99357
357.3,39.700779,-109.9935
357.4,39.6998787,-109.99343
357.5,39.6989784,-109.99336
357.6,39.6980782,-109.9933
357.7,39.6971893,-109.99343
357.8,39.6962891,-109.99353
357.9,39.6954002,-109.99372
358,39.694519,-109.99394
358.1,39.6936684,-109.99432
358.2,39.6928596,-109.99483
358.3,39.692131,-109.99551
358.4,39.6915207,-109.99634
358.5,39.6909904,-109.99728
358.6,39.6904716,-109.99822
358.7,39.6900711,-109.99928
358.8,39.6896896,-110.00033
358.9,39.6894417,-110.00143
359,39.6893082,-110.00258
359.1,39.6889191,-110.00362
359.2,39.6882095,-110.00432
359.3,39.6874084,-110.00486
359.4,39.6865501,-110.0052
359.5,39.6856613,-110.00531
359.6,39.684761,-110.00521
359.7,39.6838989,-110.00493
359.8,39.6831398,-110.00435
359.9,39.6826515,-110.0034
360,39.6826782,-110.00229
360.1,39.682991,-110.00119
360.2,39.6833305,-110.00011
360.3,39.6836319,-109.99901
360.4,39.6839294,-109.99792
360.5,39.6842384,-109.99682
360.6,39.6845589,-109.99573
360.7,39.6847115,-109.99458
360.8,39.6848488,-109.99343
360.9,39.6848106,-109.99226
361,39.684761,-109.9911
361.1,39.6845512,-109.98998
361.2,39.6842308,-109.98889
361.3,39.6837196,-109.98795
361.4,39.6831017,-109.9871
361.5,39.6824188,-109.98634
361.6,39.6817093,-109.98564
361.7,39.6808891,-109.98522
361.8,39.6800003,-109.98512
361.9,39.6791191,-109.98526
362,39.678299,-109.98573
362.1,39.6775703,-109.9864
362.2,39.6767807,-109.98695
362.3,39.6758995,-109.98724
362.4,39.6750107,-109.98741
362.5,39.6741295,-109.98726
362.6,39.6732407,-109.98704
362.7,39.6723595,-109.98682
362.8,39.6714706,-109.98659
362.9,39.6705894,-109.98637
363,39.6697006,-109.98616
363.1,39.6688194,-109.98594
363.2,39.6679611,-109.98557
363.3,39.6671219,-109.98516
363.4,39.6662788,-109.98476
363.5,39.66539,-109.98451
363.6,39.6645088,-109.98431
363.7,39.6636581,-109.98468
363.8,39.6628494,-109.98519
363.9,39.6622086,-109.98597
364,39.6615791,-109.9868
364.1,39.6608391,-109.98746
364.2,39.6599693,-109.98768
364.3,39.6591911,-109.98718
364.4,39.6583595,-109.98697
364.5,39.6574593,-109.98713
364.6,39.6565819,-109.98735
364.7,39.6557312,-109.98772
364.8,39.6549683,-109.98834
364.9,39.6543007,-109.98912
365,39.6537895,-109.99006
365.1,39.6533394,-109.99107
365.2,39.6526604,-109.9918
365.3,39.6518211,-109.99221
365.4,39.6509819,-109.99262
365.5,39.6501198,-109.99299
365.6,39.6492691,-109.99335
365.7,39.64851,-109.99398
365.8,39.6478004,-109.99469
365.9,39.6471405,-109.99548
366,39.6464882,-109.99629
366.1,39.6458893,-109.99715
366.2,39.6456604,-109.99825
366.3,39.645649,-109.99941
366.4,39.6459999,-110.00048
366.5,39.646389,-110.00153
366.6,39.6467781,-110.00258
366.7,39.647171,-110.00363
366.8,39.64748,-110.00472
366.9,39.6475906,-110.00587
367,39.6475182,-110.00703
367.1,39.6473694,-110.00818
367.2,39.6470413,-110.00924
367.3,39.6464806,-110.01014
367.4,39.6456985,-110.01062
367.5,39.6448097,-110.01079
367.6,39.6439095,-110.01093
367.7,39.6430206,-110.01107
367.8,39.6421204,-110.01122
367.9,39.6412315,-110.01136
368,39.6403389,-110.01148
368.1,39.6394386,-110.01159
368.2,39.6385384,-110.01147
368.3,39.6376801,-110.01124
368.4,39.6369591,-110.01056
368.5,39.6364403,-110.00961
368.6,39.6360588,-110.00856
368.7,39.6355705,-110.00758
368.8,39.6350288,-110.00665
368.9,39.634449,-110.00576
369,39.6338692,-110.00487
369.1,39.6332817,-110.00398
369.2,39.6328697,-110.00295
369.3,39.6325302,-110.00187
369.4,39.6321182,-110.00083
369.5,39.6315613,-109.99993
369.6,39.6307793,-109.99943
369.7,39.6298904,-109.99927
369.8,39.6290398,-109.99892
369.9,39.6282997,-109.99828
370,39.6275902,-109.99755
370.1,39.6267509,-109.99729
370.2,39.6259499,-109.99768
370.3,39.6255493,-109.99872
370.4,39.6254005,-109.99985
370.5,39.6253204,-110.00101
370.6,39.6252098,-110.00217
370.7,39.6251793,-110.00333
370.8,39.6252289,-110.00449
370.9,39.6253815,-110.00564
371,39.6255417,-110.00678
371.1,39.6257095,-110.00793
371.2,39.625721,-110.00908
371.3,39.6254807,-110.0102
371.4,39.625061,-110.01123
371.5,39.624321,-110.01182
371.6,39.6234894,-110.01226
371.7,39.6226082,-110.01252
371.8,39.6217194,-110.01243
371.9,39.6208496,-110.01212
372,39.6199608,-110.01195
372.1,39.6190796,-110.01218
372.2,39.6182098,-110.01244
372.3,39.6173515,-110.01281
372.4,39.6165009,-110.01318
372.5,39.6156883,-110.0137
372.6,39.6149712,-110.01439
372.7,39.6145782,-110.01543
372.8,39.6140594,-110.01638
372.9,39.6133308,-110.01706
373,39.6125603,-110.01766
373.1,39.6117096,-110.01793
373.2,39.6108093,-110.018
373.3,39.6099091,-110.01804
373.4,39.6090317,-110.01823
373.5,39.6084595,-110.01911
373.6,39.6080894,-110.02017
373.7,39.6076889,-110.02121
373.8,39.6072197,-110.0222
373.9,39.6067696,-110.02321
374,39.6061287,-110.02403
374.1,39.6053391,-110.02455
374.2,39.6044502,-110.02473
374.3,39.6036186,-110.02515
374.4,39.6029282,-110.02589
374.5,39.6022682,-110.02669
374.6,39.6016388,-110.02751
374.7,39.6010094,-110.02834
374.8,39.6004105,-110.02922
374.9,39.59972,-110.02991
375,39.5988312,-110.02995
375.1,39.5979385,-110.02985
375.2,39.5970802,-110.02949
375.3,39.5962296,-110.02911
375.4,39.5954018,-110.0287
375.5,39.5946312,-110.0281
375.6,39.5938416,-110.02754
375.7,39.593029,-110.02705
375.8,39.592289,-110.0264
375.9,39.5916901,-110.02552
376,39.5912094,-110.02455
376.1,39.5907211,-110.02357
376.2,39.590229,-110.02259
376.3,39.5896988,-110.02165
376.4,39.5891685,-110.02071
376.5,39.588501,-110.01994
376.6,39.5877304,-110.01934
376.7,39.5868912,-110.01896
376.8,39.58601,-110.01878
376.9,39.5851097,-110.01885
377,39.5843315,-110.01942
377.1,39.5836487,-110.02018
377.2,39.5828285,-110.02065
377.3,39.5820313,-110.02118
377.4,39.5812607,-110.0218
377.5,39.5804291,-110.02203
377.6,39.5796509,-110.02166
377.7,39.578949,-110.02227
377.8,39.5786209,-110.02336
377.9,39.5783691,-110.02447
378,39.5783806,-110.02563
378.1,39.57827,-110.02677
378.2,39.5780296,-110.02789
378.3,39.5780411,-110.02905
378.4,39.5779686,-110.03022
378.5,39.5776405,-110.03128
378.6,39.5770187,-110.0321
378.7,39.5762482,-110.03272
378.8,39.5755196,-110.03339
378.9,39.57481,-110.03411
379,39.5741005,-110.03481
379.1,39.5732994,-110.03534
379.2,39.5724411,-110.03568
379.3,39.5715904,-110.03608
379.4,39.5707512,-110.03649
379.5,39.5699081,-110.03691
379.6,39.5690804,-110.03736
379.7,39.5682297,-110.03776
379.8,39.5673599,-110.03804
379.9,39.5664597,-110.03812
380,39.5655785,-110.03792
380.1,39.5647087,-110.03763
380.2,39.5638199,-110.03747
380.3,39.5629196,-110.03741
380.4,39.5620613,-110.03772
380.5,39.5611916,-110.03753
380.6,39.5603485,-110.03711
380.7,39.5597305,-110.03632
380.8,39.5593109,-110.03531
380.9,39.5590591,-110.03419
381,39.5587311,-110.03312
381.1,39.5580902,-110.03238
381.2,39.5572395,-110.032
381.3,39.5566101,-110.03125
381.4,39.5560188,-110.03038
381.5,39.5553284,-110.02963
381.6,39.5545807,-110.029
381.7,39.5537415,-110.02864
381.8,39.5528412,-110.0287
381.9,39.5519409,-110.02878
382,39.5510406,-110.0288
382.1,39.5501404,-110.02877
382.2,39.5493202,-110.02831
382.3,39.5484581,-110.028
382.4,39.5475807,-110.02815
382.5,39.5467491,-110.02859
382.6,39.5459404,-110.02908
382.7,39.5451012,-110.02949
382.8,39.544281,-110.02997
382.9,39.5434189,-110.03032
383,39.5425415,-110.03023
383.1,39.5416985,-110.02981
383.2,39.5408211,-110.02968
383.3,39.5399399,-110.02989
383.4,39.5391006,-110.03029
383.5,39.5383415,-110.03091
383.6,39.5377197,-110.03175
383.7,39.5371704,-110.03268
383.8,39.5367012,-110.03367
383.9,39.5363998,-110.03474
384,39.5362892,-110.0359
384.1,39.5361404,-110.03704
384.2,39.5359802,-110.03819
384.3,39.53582,-110.03933
384.4,39.5357018,-110.04048
384.5,39.5357018,-110.04165
384.6,39.5356293,-110.04281
384.7,39.535511,-110.04396
384.8,39.5352211,-110.04506
384.9,39.5348816,-110.04614
385,39.5343704,-110.04709
385.1,39.53368,-110.04782
385.2,39.5328407,-110.04796
385.3,39.5322304,-110.04713
385.4,39.5316811,-110.04621
385.5,39.5310898,-110.04533
385.6,39.5305405,-110.04442
385.7,39.5300102,-110.04347
385.8,39.5293503,-110.04269
385.9,39.5286407,-110.04198
386,39.5279198,-110.04127
386.1,39.5271797,-110.04063
386.2,39.526329,-110.0403
386.3,39.5254517,-110.04011
386.4,39.5247383,-110.03943
386.5,39.5242996,-110.03842
386.6,39.5239296,-110.03736
386.7,39.5235786,-110.03629
386.8,39.5232506,-110.0352
386.9,39.5232201,-110.03405
387,39.5234108,-110.03292
387.1,39.52351,-110.03176
387.2,39.5237007,-110.03063
387.3,39.5240211,-110.02955
387.4,39.5241585,-110.02841
387.5,39.5240288,-110.02727
387.6,39.5234604,-110.02642
387.7,39.5226288,-110.02601
387.8,39.5217705,-110.02566
387.9,39.5209084,-110.02536
388,39.5200119,-110.02538
388.1,39.5191116,-110.02537
388.2,39.5182114,-110.02539
388.3,39.5173111,-110.02548
388.4,39.5164108,-110.02553
388.5,39.5155106,-110.02556
388.6,39.5146103,-110.02558
388.7,39.51371,-110.02561
388.8,39.5128098,-110.0256
388.9,39.5119095,-110.02556
389,39.5110207,-110.02539
389.1,39.5101509,-110.02512
389.2,39.5093117,-110.02469
389.3,39.5084915,-110.02422
389.4,39.5076714,-110.02374
389.5,39.5068588,-110.02324
389.6,39.5059814,-110.02309
389.7,39.5050812,-110.02323
389.8,39.5041885,-110.0234
389.9,39.5032997,-110.02341
390,39.5024414,-110.02306
390.1,39.5015907,-110.02267
390.2,39.5007095,-110.02243
390.3,39.4998283,-110.02219
390.4,39.4990082,-110.02172
390.5,39.4984512,-110.02085
390.6,39.4980392,-110.01981
390.7,39.4976616,-110.01876
390.8,39.4970894,-110.01792
390.9,39.4962807,-110.01745
391,39.4953995,-110.01746
391.1,39.4945297,-110.0172
391.2,39.4937592,-110.01659
391.3,39.4930115,-110.01596
391.4,39.4922485,-110.01532
391.5,39.4914398,-110.01484
391.6,39.490551,-110.01471
391.7,39.4896698,-110.01498
391.8,39.488781,-110.01515
391.9,39.4878883,-110.01529
392,39.4869995,-110.01549
392.1,39.4861298,-110.01577
392.2,39.4852791,-110.01615
392.3,39.4844398,-110.01658
392.4,39.4837303,-110.01729
392.5,39.483181,-110.0182
392.6,39.4825706,-110.01906
392.7,39.4819603,-110.01991
392.8,39.4813385,-110.02075
392.9,39.4807205,-110.0216
393,39.4800911,-110.02243
393.1,39.4794502,-110.02325
393.2,39.4787102,-110.0239
393.3,39.47789,-110.02435
393.4,39.4770088,-110.02458
393.5,39.4761086,-110.02445
393.6,39.4752312,-110.02418
393.7,39.4743805,-110.02382
393.8,39.4736099,-110.02326
393.9,39.4730911,-110.02234
394,39.4725189,-110.02148
394.1,39.4716492,-110.02119
394.2,39.4708405,-110.02157
394.3,39.4702606,-110.02244
394.4,39.4696808,-110.02332
394.5,39.4690895,-110.02421
394.6,39.4683609,-110.02486
394.7,39.4674797,-110.02506
394.8,39.4665909,-110.0251
394.9,39.4656906,-110.02498
395,39.4648018,-110.02482
395.1,39.4639206,-110.02454
395.2,39.4630699,-110.02417
395.3,39.4622116,-110.02385
395.4,39.4613495,-110.02354
395.5,39.4605598,-110.02298
395.6,39.4599991,-110.02208
395.7,39.4593887,-110.02122
395.8,39.4587402,-110.02043
395.9,39.4580994,-110.01961
396,39.4575996,-110.01865
396.1,39.45718,-110.01762
396.2,39.4567795,-110.01658
396.3,39.456089,-110.01589
396.4,39.4552002,-110.01581
396.5,39.4543304,-110.01608
396.6,39.4537392,-110.01694
396.7,39.4534302,-110.01803
396.8,39.4531097,-110.01911
396.9,39.4526291,-110.02008
397,39.451889,-110.02069
397.1,39.4510193,-110.02094
397.2,39.450119,-110.02112
397.3,39.4492302,-110.0213
397.4,39.4483414,-110.0214
397.5,39.4475288,-110.02188
397.6,39.4468689,-110.02267
397.7,39.4460602,-110.02317
397.8,39.4451904,-110.02345
397.9,39.4443016,-110.02347
398,39.443409,-110.02333
398.1,39.4425201,-110.02354
398.2,39.4416695,-110.0239
398.3,39.4407692,-110.02394
398.4,39.4398689,-110.02391
398.5,39.4389801,-110.02377
398.6,39.4381599,-110.02336
398.7,39.437809,-110.0223
398.8,39.4372101,-110.02145
398.9,39.4363708,-110.0211
399,39.4354706,-110.02115
399.1,39.4345894,-110.02133
399.2,39.4337006,-110.02158
399.3,39.4328194,-110.02182
399.4,39.4319305,-110.02186
399.5,39.4310303,-110.02177
399.6,39.4301491,-110.02159
399.7,39.4292717,-110.02132
399.8,39.4283981,-110.02103
399.9,39.4275093,-110.02099
400,39.4267006,-110.02147
400.1,39.4260292,-110.02223
400.2,39.4254189,-110.02307
400.3,39.4245796,-110.0235
400.4,39.4236794,-110.0236
400.5,39.4228592,-110.02314
400.6,39.4221191,-110.02249
400.7,39.4216385,-110.02162
400.8,39.4217186,-110.02048
400.9,39.4219589,-110.01944
401,39.4217186,-110.01832
401.1,39.4213295,-110.01728
401.2,39.420929,-110.01623
401.3,39.4205208,-110.0152
401.4,39.4200287,-110.01423
401.5,39.4194794,-110.01331
401.6,39.4188614,-110.01247
401.7,39.4181595,-110.01176
401.8,39.4173889,-110.01115
401.9,39.4165382,-110.01083
402,39.4156418,-110.01085
402.1,39.4147491,-110.01073
402.2,39.4138489,-110.0106
402.3,39.4129486,-110.01064
402.4,39.4121017,-110.011
402.5,39.4112091,-110.01117
402.6,39.4103088,-110.01116
402.7,39.40942,-110.01126
402.8,39.4086113,-110.01175
402.9,39.4079094,-110.01249
403,39.4071999,-110.0132
403.1,39.4064293,-110.0138
403.2,39.4055901,-110.01421
403.3,39.4047394,-110.01461
403.4,39.4038811,-110.01497
403.5,39.4030304,-110.01532
403.6,39.4022217,-110.01581
403.7,39.4014702,-110.01645
403.8,39.4007301,-110.01711
403.9,39.3999405,-110.01767
404,39.3990593,-110.01785
404.1,39.3982506,-110.01837
404.2,39.3974113,-110.01877
404.3,39.3965607,-110.01915
404.4,39.3956909,-110.01948
404.5,39.3948097,-110.01959
404.6,39.3939781,-110.01916
404.7,39.3931084,-110.01895
404.8,39.3922691,-110.01934
404.9,39.3915596,-110.02003
405,39.3909492,-110.02088
405.1,39.3900909,-110.02118
405.2,39.3892899,-110.02072
405.3,39.3886414,-110.01992
405.4,39.3879013,-110.01927
405.5,39.3871384,-110.01864
405.6,39.3863602,-110.01808
405.7,39.3855782,-110.01748
405.8,39.3847504,-110.01706
405.9,39.3838615,-110.01698
406,39.3830299,-110.01741
406.1,39.3821716,-110.01773
406.2,39.381279,-110.01794
406.3,39.3804092,-110.01821
406.4,39.3795891,-110.01868
406.5,39.3788414,-110.01932
406.6,39.378479,-110.02038
406.7,39.3781013,-110.02144
406.8,39.3777695,-110.02251
406.9,39.3776016,-110.02365
407,39.3773804,-110.02477
407.1,39.3768005,-110.02557
407.2,39.3759308,-110.02551
407.3,39.3750992,-110.02507
407.4,39.3742104,-110.02489
407.5,39.3733292,-110.0247
407.6,39.3724403,-110.02448
407.7,39.3715591,-110.02425
407.8,39.3706703,-110.02402
407.9,39.3697891,-110.02379
408,39.3690109,-110.02322
408.1,39.3682709,-110.02256
408.2,39.3675308,-110.02189
408.3,39.3667183,-110.02142
408.4,39.3658714,-110.02103
408.5,39.3650208,-110.02065
408.6,39.3641891,-110.02048
408.7,39.3633194,-110.0208
408.8,39.3625717,-110.02138
408.9,39.3619385,-110.02221
409,39.3610802,-110.02254
409.1,39.360199,-110.0228
409.2,39.3594093,-110.02325
409.3,39.358551,-110.02357
409.4,39.3576698,-110.02349
409.5,39.3568802,-110.02296
409.6,39.3561287,-110.0223
409.7,39.3553696,-110.0217
409.8,39.3545494,-110.02128
409.9,39.3536606,-110.02136
410,39.3528099,-110.02172
410.1,39.3520889,-110.0224
410.2,39.3514404,-110.02318
410.3,39.3508987,-110.02409
410.4,39.3507881,-110.02523
410.5,39.3510094,-110.02633
410.6,39.3513794,-110.02739
410.7,39.3515091,-110.02853
410.8,39.3514519,-110.02969
410.9,39.3512192,-110.0308
411,39.3508492,-110.03186
411.1,39.3503189,-110.03276
411.2,39.3495789,-110.03344
411.3,39.3488083,-110.03401
411.4,39.34795,-110.03437
411.5,39.3470688,-110.03461
411.6,39.34618,-110.0348
411.7,39.3453102,-110.03503
411.8,39.3444405,-110.03488
411.9,39.3435707,-110.03459
412,39.3427315,-110.03421
412.1,39.34198,-110.03356
412.2,39.3411903,-110.03319
412.3,39.3403206,-110.03344
412.4,39.3394699,-110.03379
412.5,39.3391914,-110.0348
412.6,39.3390198,-110.03593
412.7,39.3382797,-110.03641
412.8,39.3375702,-110.03708
412.9,39.337059,-110.03804
413,39.3365593,-110.039
413.1,39.3360481,-110.03996
413.2,39.3355217,-110.04089
413.3,39.3349304,-110.04177
413.4,39.3342705,-110.04256
413.5,39.3335419,-110.04323
413.6,39.3328018,-110.0439
413.7,39.3320885,-110.04461
413.8,39.3313484,-110.04526
413.9,39.3305511,-110.04579
414,39.329731,-110.04627
414.1,39.3288803,-110.04665
414.2,39.3279991,-110.04691
414.3,39.3271599,-110.04731
414.4,39.3263588,-110.04784
414.5,39.3257904,-110.04872
414.6,39.3254204,-110.04976
414.7,39.3254013,-110.0509
414.8,39.3257713,-110.05195
414.9,39.3263702,-110.05281
415,39.3271484,-110.05335
415.1,39.3279686,-110.05384
415.2,39.3287697,-110.05436
415.3,39.3295708,-110.0549
415.4,39.3303604,-110.05546
415.5,39.3308182,-110.05643
415.6,39.3306007,-110.0575
415.7,39.3299484,-110.05826
415.8,39.3291702,-110.05884
415.9,39.3283615,-110.05936
416,39.3274994,-110.05949
416.1,39.3265991,-110.05936
416.2,39.3257408,-110.05905
416.3,39.3248711,-110.05873
416.4,39.3240089,-110.05841
416.5,39.3232002,-110.05791
416.6,39.3224106,-110.05734
416.7,39.3216286,-110.05676
416.8,39.3208389,-110.0562
416.9,39.3199997,-110.05582
417,39.3191109,-110.05563
417.1,39.3182182,-110.05565
417.2,39.3173485,-110.05595
417.3,39.3167,-110.05673
417.4,39.3165016,-110.05785
417.5,39.3160095,-110.05878
417.6,39.3154907,-110.05973
417.7,39.3148193,-110.06048
417.8,39.3140602,-110.06112
417.9,39.3132095,-110.06146
418,39.3123398,-110.06176
418.1,39.31147,-110.06206
418.2,39.3105812,-110.0621
418.3,39.3097382,-110.06183
418.4,39.3091698,-110.06093
418.5,39.3085289,-110.06012
418.6,39.3078613,-110.05934
418.7,39.3076286,-110.05827
418.8,39.3077507,-110.05713
418.9,39.3079681,-110.056
419,39.3080406,-110.05487
419.1,39.3078194,-110.05375
419.2,39.3073692,-110.05276
419.3,39.3067703,-110.05189
419.4,39.30616,-110.05104
419.5,39.3054695,-110.05032
419.6,39.3046989,-110.04972
419.7,39.3038101,-110.04949
419.8,39.3029213,-110.04936
419.9,39.302021,-110.04939
420,39.3011398,-110.04962
420.1,39.3003693,-110.05015
420.2,39.2997589,-110.051
420.3,39.2992897,-110.05199
420.4,39.2989616,-110.05307
