Colorado River km downstream of Lee's Ferry in Glen Canyon
River_km,Latitude,Longitude
176.7,36.2419586,-112.35624
176.8,36.2423706,-112.35722
176.9,36.2428207,-112.35819
177,36.2430191,-112.35925
177.1,36.2428703,-112.36034
177.2,36.2427597,-112.36142
177.3,36.2428589,-112.36252
177.4,36.2429314,-112.36363
177.5,36.2428207,-112.36473
177.6,36.2424889,-112.36575
177.7,36.2422295,-112.36682
177.8,36.2421989,-112.36793
177.9,36.2422714,-112.36904
178,36.2423592,-112.37014
178.1,36.2425194,-112.37124
178.2,36.2429008,-112.37224
178.3,36.2432899,-112.37324
178.4,36.2435303,-112.37431
178.5,36.2437286,-112.37539
178.6,36.244091,-112.37641
178.7,36.2445107,-112.37739
178.8,36.2447395,-112.37847
178.9,36.2449303,-112.37955
179,36.245079,-112.38065
179.1,36.2450294,-112.38173
179.2,36.244709,-112.38277
179.3,36.2443886,-112.38381
179.4,36.2442703,-112.3849
179.5,36.2442398,-112.38601
179.6,36.2442093,-112.38712
179.7,36.2441292,-112.38823
179.8,36.2440681,-112.38934
179.9,36.2440491,-112.39045
180,36.2440109,-112.39156
180.1,36.2438698,-112.39266
180.2,36.2437401,-112.39376
180.3,36.243679,-112.39487
180.4,36.2434387,-112.39594
180.5,36.2431717,-112.39699
180.6,36.2428894,-112.39805
180.7,36.2425308,-112.39907
180.8,36.2421417,-112.40007
180.9,36.2417297,-112.40106
181,36.2412415,-112.402
181.1,36.2407494,-112.40293
181.2,36.2402306,-112.40384
181.3,36.2396584,-112.4047
181.4,36.2390785,-112.40555
181.5,36.2386284,-112.40651
181.6,36.2380981,-112.40741
181.7,36.2376289,-112.40835
181.8,36.2372208,-112.40934
181.9,36.2368889,-112.41038
182,36.2362709,-112.41117
182.1,36.2360191,-112.41223
182.2,36.2356796,-112.41323
182.3,36.2352104,-112.41417
182.4,36.2348099,-112.41516
182.5,36.2341614,-112.41594
182.6,36.2335205,-112.41672
182.7,36.2328911,-112.41751
182.8,36.2322502,-112.41829
182.9,36.2315903,-112.41906
183,36.2308884,-112.41975
183.1,36.2301788,-112.42044
183.2,36.2293816,-112.42094
183.3,36.22855,-112.42137
183.4,36.22789,-112.42211
183.5,36.2270088,-112.42228
183.6,36.22612,-112.42246
183.7,36.2252197,-112.42261
183.8,36.2243195,-112.42271
183.9,36.2234306,-112.42282
184,36.2225304,-112.42293
184.1,36.2216301,-112.42303
184.2,36.2207413,-112.42316
184.3,36.219841,-112.42327
184.4,36.2189407,-112.42333
184.5,36.2180405,-112.42339
184.6,36.2171402,-112.42347
184.7,36.2162514,-112.4236
184.8,36.2153587,-112.4238
184.9,36.2145309,-112.42419
185,36.2136383,-112.4243
185.1,36.2127419,-112.42431
185.2,36.2118416,-112.42432
185.3,36.2109299,-112.42432
185.4,36.2100296,-112.42433
185.5,36.2091484,-112.42454
185.6,36.208271,-112.42476
185.7,36.2073784,-112.42493
185.8,36.2064781,-112.425
185.9,36.2056694,-112.4255
186,36.2048798,-112.42602
186.1,36.2041512,-112.42667
186.2,36.2034187,-112.42733
186.3,36.2027512,-112.42806
186.4,36.2021904,-112.42892
186.5,36.2017517,-112.42989
186.6,36.2013817,-112.43089
186.7,36.2012215,-112.43198
186.8,36.2008591,-112.433
186.9,36.2005386,-112.43403
187,36.2001991,-112.43505
187.1,36.1997414,-112.43601
187.2,36.1994019,-112.43703
187.3,36.1991692,-112.4381
187.4,36.1989403,-112.43918
187.5,36.1986809,-112.44024
187.6,36.1984215,-112.44131
187.7,36.1982307,-112.44239
187.8,36.19804,-112.44348
187.9,36.1979408,-112.44458
188,36.1978416,-112.44569
188.1,36.197731,-112.44679
188.2,36.1977386,-112.4479
188.3,36.1978302,-112.449
188.4,36.1979485,-112.45011
188.5,36.198101,-112.4512
188.6,36.1983414,-112.45227
188.7,36.1988487,-112.45319
188.8,36.1994209,-112.45404
188.9,36.2000885,-112.45478
189,36.2009315,-112.45507
189.1,36.2018204,-112.45517
189.2,36.2026787,-112.45543
189.3,36.2035484,-112.45566
189.4,36.2044487,-112.45576
189.5,36.205349,-112.45575
189.6,36.2062416,-112.45563
189.7,36.2071304,-112.45548
189.8,36.2080193,-112.45531
189.9,36.2089195,-112.45514
190,36.2098007,-112.45498
190.1,36.2107086,-112.45497
190.2,36.2116089,-112.45496
190.3,36.2124901,-112.4548
190.4,36.2133789,-112.45459
190.5,36.2142792,-112.45448
190.6,36.2151604,-112.45467
190.7,36.2160492,-112.45462
190.8,36.2169304,-112.45471
190.9,36.2178192,-112.4549
191,36.2187195,-112.45502
191.1,36.2196198,-112.45496
191.2,36.2205086,-112.45508
191.3,36.2214088,-112.45519
191.4,36.2223091,-112.45525
191.5,36.2232018,-112.45536
191.6,36.2240982,-112.45542
191.7,36.2249718,-112.45562
191.8,36.22575,-112.45617
191.9,36.2265892,-112.45655
192,36.2274704,-112.45677
192.1,36.2283592,-112.45694
192.2,36.2292595,-112.45708
192.3,36.230011,-112.45767
192.4,36.2307587,-112.4583
192.5,36.2314987,-112.45893
192.6,36.2322807,-112.45949
192.7,36.2330284,-112.4601
192.8,36.2337685,-112.46074
192.9,36.2344894,-112.46141
193,36.2351418,-112.46218
193.1,36.2357712,-112.46297
193.2,36.236351,-112.46382
193.3,36.2369385,-112.46467
193.4,36.2375488,-112.46549
193.5,36.2381287,-112.46633
193.6,36.2386017,-112.46728
193.7,36.2389908,-112.46828
193.8,36.2393417,-112.46931
193.9,36.2395592,-112.47038
194,36.2393303,-112.47141
194.1,36.2392807,-112.47253
194.2,36.239521,-112.47359
194.3,36.2399292,-112.47452
194.4,36.2404404,-112.47533
194.5,36.24049,-112.47644
194.6,36.2404709,-112.47755
194.7,36.2406082,-112.47864
194.8,36.2409401,-112.47968
194.9,36.2412186,-112.48073
195,36.241291,-112.48184
195.1,36.2413597,-112.48294
195.2,36.2415619,-112.48403
195.3,36.2417488,-112.48511
195.4,36.2417297,-112.4862
195.5,36.2419891,-112.48726
195.6,36.2421303,-112.48835
195.7,36.2421494,-112.48946
195.8,36.2423401,-112.49052
195.9,36.2425995,-112.49156
196,36.2425385,-112.49265
196.1,36.2425995,-112.49375
196.2,36.242691,-112.49486
196.3,36.2428398,-112.49595
196.4,36.2430496,-112.49703
196.5,36.2433205,-112.49809
196.6,36.2436485,-112.49912
196.7,36.2436905,-112.50023
196.8,36.2435684,-112.50132
196.9,36.2433701,-112.50241
197,36.2434998,-112.50351
197.1,36.2436295,-112.50461
197.2,36.2435493,-112.50571
197.3,36.2433815,-112.5068
197.4,36.2434196,-112.50787
197.5,36.2439919,-112.50872
197.6,36.2442513,-112.50978
197.7,36.2442703,-112.51088
197.8,36.2441788,-112.51199
197.9,36.2442093,-112.5131
198,36.2443886,-112.51418
198.1,36.2446594,-112.51524
198.2,36.2448311,-112.51631
198.3,36.245369,-112.5172
198.4,36.2461014,-112.51784
198.5,36.2467499,-112.51859
198.6,36.2472496,-112.51952
198.7,36.2474098,-112.52061
198.8,36.2476616,-112.52168
198.9,36.2482605,-112.52249
199,36.2491112,-112.52278
199.1,36.2498093,-112.52341
199.2,36.2504387,-112.52421
199.3,36.2511215,-112.52494
199.4,36.2519302,-112.52539
199.5,36.2528,-112.52569
199.6,36.2536392,-112.52609
199.7,36.2544289,-112.52662
199.8,36.2549706,-112.5275
199.9,36.2556992,-112.52814
200,36.2565193,-112.52859
200.1,36.2573509,-112.52904
200.2,36.2581215,-112.52961
200.3,36.2589989,-112.52985
200.4,36.2598915,-112.53002
200.5,36.2607803,-112.53011
200.6,36.2614899,-112.53078
200.7,36.2623711,-112.53091
200.8,36.263279,-112.53087
200.9,36.2641487,-112.53065
201,36.2649384,-112.53014
201.1,36.2657318,-112.52963
201.2,36.2666283,-112.52962
201.3,36.2674294,-112.52916
201.4,36.2681198,-112.52844
201.5,36.2688103,-112.52771
201.6,36.2694893,-112.52698
201.7,36.2699089,-112.52602
201.8,36.2702484,-112.52499
201.9,36.2707291,-112.52407
202,36.2714615,-112.52343
202.1,36.2723198,-112.52318
202.2,36.27314,-112.52351
202.3,36.2737999,-112.52278
202.4,36.2743912,-112.52195
202.5,36.2748604,-112.52101
202.6,36.2752686,-112.52003
202.7,36.2759018,-112.51924
202.8,36.2765083,-112.51843
202.9,36.2768898,-112.51742
203,36.2771301,-112.51635
203.1,36.2776108,-112.51542
203.2,36.2780418,-112.51443
203.3,36.27845,-112.51344
203.4,36.2788506,-112.51245
203.5,36.2790985,-112.51138
203.6,36.2793503,-112.51032
203.7,36.2797585,-112.50933
203.8,36.280159,-112.50833
203.9,36.2803802,-112.50725
204,36.280941,-112.5064
204.1,36.2816086,-112.50565
204.2,36.28228,-112.5049
204.3,36.2828903,-112.50408
204.4,36.2835197,-112.5033
204.5,36.2842789,-112.5027
204.6,36.2850189,-112.50207
204.7,36.285759,-112.50143
204.8,36.2865181,-112.50083
204.9,36.2873001,-112.50028
205,36.2881508,-112.49996
205.1,36.2890511,-112.50002
205.2,36.2899017,-112.49992
205.3,36.2907104,-112.49942
205.4,36.2915382,-112.49898
205.5,36.2924004,-112.49868
205.6,36.2932701,-112.49839
205.7,36.2941208,-112.49805
205.8,36.2949791,-112.49773
205.9,36.2958107,-112.49728
206,36.2966118,-112.4968
206.1,36.2974892,-112.49685
206.2,36.2983818,-112.49696
206.3,36.2991295,-112.49642
206.4,36.2998314,-112.49571
206.5,36.300621,-112.49519
206.6,36.3014488,-112.49476
206.7,36.302269,-112.49432
206.8,36.3030891,-112.49385
206.9,36.3038406,-112.49323
207,36.3045006,-112.49248
207.1,36.3051186,-112.49167
207.2,36.3057289,-112.49085
207.3,36.3063011,-112.48999
207.4,36.3069801,-112.48925
207.5,36.3076591,-112.48852
207.6,36.3083382,-112.48779
207.7,36.30896,-112.487
207.8,36.3096504,-112.48628
207.9,36.3102112,-112.48542
208,36.3108215,-112.4846
208.1,36.311451,-112.4838
208.2,36.3120499,-112.48297
208.3,36.3125992,-112.4821
208.4,36.313179,-112.48124
208.5,36.3137512,-112.48038
208.6,36.3142815,-112.47948
208.7,36.3148193,-112.47859
208.8,36.3154602,-112.47782
208.9,36.3161888,-112.47716
209,36.3169289,-112.47653
209.1,36.3175812,-112.47576
209.2,36.3182602,-112.47503
209.3,36.3189011,-112.47425
209.4,36.3194809,-112.47339
209.5,36.3200607,-112.47254
209.6,36.32061,-112.47166
209.7,36.3211098,-112.47073
209.8,36.3216095,-112.46981
209.9,36.3221703,-112.46895
210,36.3228302,-112.46818
210.1,36.3234596,-112.46739
210.2,36.3241005,-112.4666
210.3,36.324749,-112.46583
210.4,36.3254204,-112.46508
210.5,36.3260994,-112.46436
210.6,36.3268509,-112.46377
210.7,36.3276711,-112.46329
210.8,36.3284302,-112.46276
210.9,36.3292694,-112.46238
211,36.3299103,-112.46163
211.1,36.3307114,-112.46112
211.2,36.3314209,-112.46044
211.3,36.332119,-112.45972
211.4,36.3327789,-112.45896
211.5,36.3333511,-112.45812
211.6,36.3341293,-112.45759
211.7,36.3349113,-112.45704
211.8,36.3357315,-112.4566
211.9,36.3365898,-112.45625
212,36.3373985,-112.45578
212.1,36.3382111,-112.45528
212.2,36.3390617,-112.45492
212.3,36.3399506,-112.45476
212.4,36.3408508,-112.45463
212.5,36.3417397,-112.45453
212.6,36.3426399,-112.45451
212.7,36.3435287,-112.45468
212.8,36.3444214,-112.45483
212.9,36.3452682,-112.45511
213,36.3459282,-112.45495
213.1,36.3468094,-112.45518
213.2,36.3477097,-112.45524
213.3,36.3486099,-112.45527
213.4,36.3495102,-112.4553
213.5,36.3504105,-112.45532
213.6,36.3513107,-112.45542
213.7,36.3521996,-112.45555
213.8,36.3530998,-112.45559
213.9,36.3540001,-112.45565
214,36.3548813,-112.45586
214.1,36.355751,-112.45615
214.2,36.3566093,-112.45647
214.3,36.3574486,-112.45689
214.4,36.3582802,-112.45732
214.5,36.3590698,-112.45785
214.6,36.3598595,-112.45839
214.7,36.3606415,-112.45894
214.8,36.3613586,-112.4596
214.9,36.3621597,-112.46012
215,36.3629684,-112.4606
215.1,36.3637009,-112.46126
215.2,36.364399,-112.46195
215.3,36.3651085,-112.46264
215.4,36.3658104,-112.46334
215.5,36.3665009,-112.46406
215.6,36.3671799,-112.46479
215.7,36.3678398,-112.46555
215.8,36.3684311,-112.46638
215.9,36.368969,-112.46728
216,36.3694992,-112.46819
216.1,36.3700218,-112.46909
216.2,36.3704796,-112.46947
216.3,36.3705902,-112.47051
216.4,36.3709908,-112.47152
216.5,36.371479,-112.47245
216.6,36.3719788,-112.47337
216.7,36.3724709,-112.47431
216.8,36.3729591,-112.47525
216.9,36.3734398,-112.47619
217,36.3740807,-112.47697
217.1,36.3747406,-112.47772
217.2,36.3751907,-112.47867
217.3,36.3757095,-112.47956
217.4,36.3764191,-112.48024
217.5,36.3769608,-112.48113
217.6,36.3774185,-112.48208
217.7,36.3778496,-112.48306
217.8,36.3781013,-112.48412
217.9,36.3783684,-112.48517
218,36.378849,-112.48611
218.1,36.3793297,-112.48706
218.2,36.3797798,-112.48802
218.3,36.3800812,-112.48906
218.4,36.3802795,-112.49014
218.5,36.380619,-112.49117
218.6,36.3810997,-112.49209
218.7,36.3815308,-112.49304
218.8,36.3819504,-112.49401
218.9,36.3825302,-112.49485
219,36.3830299,-112.49577
219.1,36.3835793,-112.49664
219.2,36.3841896,-112.49746
219.3,36.3846703,-112.4984
219.4,36.3851395,-112.49935
219.5,36.3856201,-112.50029
219.6,36.3859787,-112.50131
219.7,36.3863792,-112.50232
219.8,36.3867989,-112.5033
219.9,36.3871918,-112.5043
220,36.3874893,-112.50535
220.1,36.3878098,-112.50639
220.2,36.3881493,-112.50742
220.3,36.3882294,-112.50852
220.4,36.3883095,-112.50963
220.5,36.3884888,-112.51072
220.6,36.3886986,-112.51181
220.7,36.3888397,-112.51291
220.8,36.3891296,-112.51395
220.9,36.3895416,-112.51495
221,36.3899498,-112.51594
221.1,36.3903389,-112.51694
221.2,36.3906288,-112.51799
221.3,36.3907013,-112.5191
221.4,36.3908997,-112.52019
221.5,36.3912086,-112.52122
221.6,36.3915901,-112.52224
221.7,36.3920288,-112.5232
221.8,36.3922997,-112.52425
221.9,36.3929596,-112.52501
222,36.3937187,-112.52561
222.1,36.3944702,-112.52623
222.2,36.3950691,-112.52706
222.3,36.3955307,-112.52801
222.4,36.396019,-112.52895
222.5,36.3963203,-112.52998
222.6,36.3965302,-112.53107
222.7,36.3968582,-112.53209
222.8,36.3973312,-112.53304
222.9,36.3977699,-112.53401
223,36.3981018,-112.53504
223.1,36.3983994,-112.53609
223.2,36.3988419,-112.53706
223.3,36.3993187,-112.538
223.4,36.3995399,-112.53908
223.5,36.3997307,-112.54016
223.6,36.3999596,-112.54124
223.7,36.4000587,-112.54235
223.8,36.4000206,-112.54346
223.9,36.3998909,-112.54456
224,36.3998795,-112.54566
224.1,36.4000015,-112.54676
224.2,36.3999786,-112.54788
224.3,36.4000511,-112.54899
224.4,36.4001808,-112.55009
224.5,36.400341,-112.55119
224.6,36.4003792,-112.5523
224.7,36.4002609,-112.5534
224.8,36.4001389,-112.5545
224.9,36.4000816,-112.55561
225,36.4001999,-112.55672
225.1,36.4001694,-112.55783
225.2,36.4001198,-112.55895
225.3,36.399971,-112.56004
225.4,36.3997307,-112.56112
225.5,36.3996696,-112.56223
225.6,36.3995399,-112.56333
225.7,36.3994408,-112.56444
225.8,36.3993607,-112.56555
225.9,36.3993301,-112.56666
226,36.3993111,-112.56778
226.1,36.3990288,-112.56883
226.2,36.3988304,-112.56992
226.3,36.3986206,-112.571
226.4,36.3983803,-112.57208
226.5,36.3981514,-112.57316
226.6,36.3979111,-112.57423
226.7,36.3976784,-112.57531
226.8,36.3975792,-112.57641
226.9,36.3971481,-112.5774
227,36.3968315,-112.57844
227.1,36.3964996,-112.57948
227.2,36.3961792,-112.58052
227.3,36.3958588,-112.58156
227.4,36.3956184,-112.58263
227.5,36.3954315,-112.58372
227.6,36.3952904,-112.58482
227.7,36.3952484,-112.58593
227.8,36.3952408,-112.58705
227.9,36.3952599,-112.58816
228,36.3953705,-112.58926
228.1,36.3956718,-112.59031
228.2,36.3960419,-112.59132
228.3,36.3963394,-112.59237
228.4,36.3965988,-112.59344
228.5,36.3967285,-112.59454
228.6,36.3968315,-112.59564
228.7,36.3969498,-112.59675
228.8,36.3970108,-112.59785
228.9,36.3969803,-112.59897
229,36.3969193,-112.60008
229.1,36.396759,-112.60117
229.2,36.3964882,-112.60224
229.3,36.3961792,-112.60328
229.4,36.3957787,-112.60428
229.5,36.3953705,-112.60527
229.6,36.3949089,-112.60623
229.7,36.3944511,-112.60719
229.8,36.39394,-112.60811
229.9,36.3935089,-112.60908
230,36.3930893,-112.61007
230.1,36.3927307,-112.61109
230.2,36.3924599,-112.61215
230.3,36.3922882,-112.61325
230.4,36.3921204,-112.61434
230.5,36.3919907,-112.61544
230.6,36.3918991,-112.61655
230.7,36.3918114,-112.61766
230.8,36.3917313,-112.61877
230.9,36.3917694,-112.61989
231,36.3917198,-112.621
231.1,36.3916893,-112.62211
231.2,36.3917007,-112.62323
231.3,36.3917198,-112.62434
231.4,36.3917389,-112.62545
231.5,36.3917809,-112.62657
231.6,36.3918304,-112.62768
231.7,36.3917503,-112.62879
231.8,36.3916397,-112.62989
231.9,36.3913498,-112.63095
232,36.3911591,-112.63204
232.1,36.3910713,-112.63314
232.2,36.3909416,-112.63424
232.3,36.3906212,-112.63528
232.4,36.3903008,-112.63632
232.5,36.3899612,-112.63736
232.6,36.3895302,-112.63832
232.7,36.3891296,-112.63932
232.8,36.3887482,-112.64033
232.9,36.3882408,-112.64124
233,36.3877106,-112.64215
233.1,36.3871689,-112.64304
233.2,36.38657,-112.64387
233.3,36.3859901,-112.64473
233.4,36.3854103,-112.64558
233.5,36.3847198,-112.64628
233.6,36.3840904,-112.64706
233.7,36.3832703,-112.64749
233.8,36.3824883,-112.64805
233.9,36.381649,-112.64844
234,36.3807793,-112.64874
234.1,36.3799515,-112.64914
234.2,36.3790703,-112.6494
234.3,36.3781891,-112.64957
234.4,36.3773003,-112.64961
234.5,36.3764381,-112.64984
234.6,36.3755493,-112.64997
234.7,36.374649,-112.65004
234.8,36.3737602,-112.64998
234.9,36.37286,-112.64998
235,36.3719597,-112.65003
235.1,36.3710709,-112.65021
235.2,36.3702011,-112.65049
235.3,36.3693008,-112.65059
235.4,36.3684006,-112.65052
235.5,36.3675194,-112.6507
235.6,36.3666382,-112.65098
235.7,36.365799,-112.65135
235.8,36.3649406,-112.65168
235.9,36.3640709,-112.65195
236,36.3632202,-112.65235
236.1,36.3624191,-112.65285
236.2,36.3616295,-112.65338
236.3,36.3608894,-112.65401
236.4,36.3600998,-112.65454
236.5,36.3593216,-112.65511
236.6,36.3585892,-112.65576
236.7,36.357811,-112.65632
236.8,36.3570518,-112.65692
236.9,36.3563194,-112.65757
237,36.3556595,-112.65832
237.1,36.3549614,-112.65901
237.2,36.3543205,-112.65979
237.3,36.3536415,-112.66052
237.4,36.352951,-112.66124
237.5,36.3522797,-112.66197
237.6,36.3516808,-112.6628
237.7,36.3510399,-112.66359
237.8,36.3503799,-112.66434
237.9,36.349659,-112.66502
238,36.348999,-112.66577
238.1,36.3483391,-112.66653
238.2,36.3476791,-112.66729
238.3,36.3470612,-112.6681
238.4,36.3464508,-112.66892
238.5,36.3459091,-112.66981
238.6,36.3454094,-112.67074
238.7,36.3449211,-112.67167
238.8,36.3444099,-112.67258
238.9,36.3439903,-112.67356
239,36.3435898,-112.67455
239.1,36.3431702,-112.67554
239.2,36.3427391,-112.67651
239.3,36.3424187,-112.67755
239.4,36.3420906,-112.67859
239.5,36.3417511,-112.67962
239.6,36.3415794,-112.68071
239.7,36.3416405,-112.68181
239.8,36.3420982,-112.68275
239.9,36.3426704,-112.68362
240,36.3430786,-112.68459
240.1,36.3437614,-112.68533
240.2,36.3445091,-112.68595
240.3,36.3453217,-112.68642
240.4,36.34618,-112.68676
240.5,36.3470497,-112.68703
240.6,36.3479309,-112.68726
240.7,36.3488083,-112.68747
240.8,36.3496895,-112.6877
240.9,36.3505898,-112.68785
241,36.3514595,-112.6881
241.1,36.3523102,-112.68846
241.2,36.3531189,-112.68896
241.3,36.3538704,-112.68956
241.4,36.3544807,-112.69038
241.5,36.354969,-112.6913
241.6,36.3552094,-112.69237
241.7,36.3552895,-112.69348
241.8,36.3552284,-112.69459
241.9,36.3553085,-112.69569
242,36.3554001,-112.6968
242.1,36.3553696,-112.69791
242.2,36.3552284,-112.699
242.3,36.3548813,-112.70003
242.4,36.3545494,-112.70107
242.5,36.3542213,-112.7021
242.6,36.3539009,-112.70314
242.7,36.3535309,-112.70415
242.8,36.3530197,-112.70507
242.9,36.3525391,-112.70601
243,36.3520813,-112.70697
243.1,36.3516197,-112.70792
243.2,36.3511391,-112.70886
243.3,36.3506393,-112.70978
243.4,36.3502312,-112.71077
243.5,36.3498192,-112.71176
243.6,36.3494797,-112.71279
243.7,36.3490906,-112.7138
243.8,36.3487206,-112.71481
243.9,36.3485107,-112.71589
244,36.348381,-112.71699
244.1,36.3481598,-112.71807
244.2,36.3479805,-112.71916
244.3,36.3477516,-112.72023
244.4,36.3474007,-112.72126
244.5,36.3469887,-112.72225
244.6,36.3465195,-112.72319
244.7,36.3459206,-112.72402
244.8,36.3452301,-112.72473
244.9,36.3444786,-112.72535
245,36.3437004,-112.72591
245.1,36.3428917,-112.7264
245.2,36.3419991,-112.72651
245.3,36.3410988,-112.72649
245.4,36.3401985,-112.72641
245.5,36.3393097,-112.72632
245.6,36.3384094,-112.72617
245.7,36.3375511,-112.72585
245.8,36.3367195,-112.72542
245.9,36.3358688,-112.72509
246,36.3349915,-112.72492
246.1,36.3341599,-112.72449
246.2,36.3332787,-112.72423
246.3,36.3324699,-112.72377
246.4,36.3316498,-112.72329
246.5,36.3308296,-112.72282
246.6,36.33004,-112.72231
246.7,36.3292389,-112.72178
246.8,36.3284187,-112.72133
246.9,36.3275986,-112.72088
247,36.3267212,-112.72069
247.1,36.3258514,-112.72039
247.2,36.3249512,-112.7203
247.3,36.3240509,-112.72026
247.4,36.3231812,-112.72055
247.5,36.3224106,-112.72109
247.6,36.321579,-112.72147
247.7,36.3208008,-112.72201
247.8,36.3200798,-112.72268
247.9,36.3194199,-112.72343
248,36.3187218,-112.7241
248.1,36.3184891,-112.72513
248.2,36.3181915,-112.72618
248.3,36.3179283,-112.72725
248.4,36.3177681,-112.72834
248.5,36.3176193,-112.72944
248.6,36.3176498,-112.73055
248.7,36.3177109,-112.73166
248.8,36.3178406,-112.73276
248.9,36.3180389,-112.73384
249,36.3183517,-112.73489
249.1,36.3186798,-112.73593
249.2,36.3190002,-112.73697
249.3,36.3193588,-112.73799
249.4,36.3197594,-112.73899
249.5,36.3202896,-112.73988
249.6,36.3207893,-112.74081
249.7,36.3213005,-112.74173
249.8,36.3218307,-112.74263
249.9,36.3223991,-112.74349
250,36.3229599,-112.74436
250.1,36.3235092,-112.74525
250.2,36.3240204,-112.74617
250.3,36.3245392,-112.74708
250.4,36.3249207,-112.74808
250.5,36.3252907,-112.74909
250.6,36.3254204,-112.7502
250.7,36.3253708,-112.7513
250.8,36.3252487,-112.75241
250.9,36.325119,-112.75351
251,36.3249207,-112.75459
251.1,36.3243904,-112.75548
251.2,36.3238106,-112.75634
251.3,36.3232117,-112.75716
251.4,36.3224792,-112.75782
251.5,36.3217087,-112.75837
251.6,36.3208618,-112.75873
251.7,36.3200111,-112.75908
251.8,36.3191185,-112.75927
251.9,36.3182411,-112.75952
252,36.3173485,-112.75964
252.1,36.3164482,-112.75971
252.2,36.3155518,-112.75978
252.3,36.3146591,-112.75991
252.4,36.3137894,-112.7602
252.5,36.3129311,-112.76053
252.6,36.3120689,-112.76086
252.7,36.3112106,-112.76119
252.8,36.3103714,-112.7616
252.9,36.3095589,-112.7621
253,36.3088188,-112.76272
253.1,36.3080711,-112.76334
253.2,36.3074493,-112.76414
253.3,36.3068199,-112.76493
253.4,36.3061409,-112.76567
253.5,36.3054619,-112.7664
253.6,36.3049011,-112.76728
253.7,36.3043709,-112.76817
253.8,36.3039207,-112.76914
253.9,36.3035316,-112.77014
254,36.3032112,-112.77118
254.1,36.3029709,-112.77225
254.2,36.3028297,-112.77335
254.3,36.3027496,-112.77445
254.4,36.3027306,-112.77557
254.5,36.3027611,-112.77668
254.6,36.3028107,-112.77779
254.7,36.3027496,-112.77889
254.8,36.3028412,-112.78
254.9,36.3028793,-112.78111
255,36.3028793,-112.78222
255.1,36.3027802,-112.78333
255.2,36.3025703,-112.78441
255.3,36.3022003,-112.78541
255.4,36.3016891,-112.78632
255.5,36.3010788,-112.78715
255.6,36.3003807,-112.78784
255.7,36.2995911,-112.78836
255.8,36.2987518,-112.78876
255.9,36.2978592,-112.78896
256,36.2970009,-112.78926
256.1,36.2961197,-112.78947
256.2,36.2952194,-112.78946
256.3,36.2943192,-112.78941
256.4,36.2934189,-112.78938
256.5,36.292511,-112.78937
256.6,36.2916107,-112.78935
256.7,36.2907104,-112.78937
256.8,36.2898102,-112.78943
256.9,36.288929,-112.78965
257,36.2880898,-112.79002
257.1,36.2872887,-112.79054
257.2,36.2865105,-112.7911
257.3,36.2857819,-112.79175
257.4,36.28508,-112.79244
257.5,36.2846794,-112.79344
257.6,36.284359,-112.79448
257.7,36.284111,-112.79555
257.8,36.2839317,-112.79664
257.9,36.2839203,-112.79774
258,36.2840195,-112.79884
258.1,36.2841606,-112.79993
258.2,36.2844887,-112.80096
258.3,36.2848587,-112.80198
258.4,36.2852783,-112.80296
258.5,36.2857094,-112.80394
258.6,36.2861519,-112.80491
258.7,36.2865791,-112.80589
258.8,36.2869911,-112.80688
258.9,36.2873001,-112.80792
259,36.2875404,-112.80899
259.1,36.2879219,-112.81
259.2,36.2882195,-112.81104
259.3,36.2883492,-112.81214
259.4,36.2884598,-112.81325
259.5,36.2884789,-112.81436
259.6,36.2884903,-112.81547
259.7,36.2885704,-112.81658
259.8,36.2885895,-112.81769
259.9,36.28862,-112.8188
260,36.2886009,-112.81992
260.1,36.2885513,-112.82103
260.2,36.2884789,-112.82214
260.3,36.2883911,-112.82325
260.4,36.2881813,-112.82433
260.5,36.2880211,-112.82542
260.6,36.2878494,-112.82651
260.7,36.2876701,-112.8276
260.8,36.2873192,-112.82862
260.9,36.2869301,-112.82963
261,36.2864685,-112.83056
261.1,36.2858696,-112.83136
261.2,36.2854004,-112.8323
261.3,36.2846909,-112.83299
261.4,36.2839584,-112.83364
261.5,36.2832184,-112.83427
261.6,36.2824402,-112.83484
261.7,36.2816582,-112.8354
261.8,36.280899,-112.83598
261.9,36.280159,-112.83663
262,36.2794495,-112.8373
262.1,36.278759,-112.83802
262.2,36.2781715,-112.83883
262.3,36.2776909,-112.83977
262.4,36.2772598,-112.84074
262.5,36.2770309,-112.84182
262.6,36.2768898,-112.84292
262.7,36.2768593,-112.84402
262.8,36.2769699,-112.84512
262.9,36.2771797,-112.8462
263,36.2773399,-112.8473
263.1,36.2775383,-112.84838
263.2,36.277771,-112.84945
263.3,36.2780914,-112.85049
263.4,36.2784195,-112.85153
263.5,36.278759,-112.85256
263.6,36.2790909,-112.8536
263.7,36.2794189,-112.85463
263.8,36.2797508,-112.85567
263.9,36.2800789,-112.85671
264,36.2803917,-112.85775
264.1,36.2807007,-112.8588
264.2,36.2809982,-112.85984
264.3,36.2812996,-112.86089
264.4,36.2815514,-112.86196
264.5,36.2817993,-112.86303
264.6,36.2820702,-112.86409
264.7,36.2825203,-112.86505
264.8,36.2825089,-112.86617
264.9,36.2824593,-112.86728
265,36.282341,-112.86838
265.1,36.2822189,-112.86948
265.2,36.2818985,-112.87051
265.3,36.2815094,-112.87151
265.4,36.2810211,-112.87245
