River kilometer measured from Lees Ferry (using NHD division) going upstream towards Glen Canyon Dam,,
River_km,Latitude,Longitude
-165.4,37.3379211,-110.7566
-165.5,37.338829,-110.75658
-165.6,37.3397293,-110.75655
-165.7,37.3406296,-110.75653
-165.8,37.3415298,-110.75644
-165.9,37.3424187,-110.7563
-166,37.3433189,-110.75617
-166.1,37.3442116,-110.75603
-166.2,37.3451004,-110.7559
-166.3,37.3460007,-110.75576
-166.4,37.3468895,-110.75557
-166.5,37.3477707,-110.75535
-166.6,37.3486595,-110.75514
-166.7,37.3495293,-110.7549
-166.8,37.3503304,-110.75438
-166.9,37.3511391,-110.75386
-167,37.3519402,-110.75334
-167.1,37.3523216,-110.75232
-167.2,37.3526917,-110.7513
-167.3,37.3527908,-110.75025
-167.4,37.3523788,-110.74925
-167.5,37.3517799,-110.74846
-167.6,37.3510017,-110.74789
-167.7,37.3501511,-110.74754
-167.8,37.3492813,-110.74723
-167.9,37.3484192,-110.74692
-168,37.347599,-110.7465
-168.1,37.3468704,-110.74581
-168.2,37.3461609,-110.74513
-168.3,37.3457108,-110.74416
-168.4,37.3452911,-110.74316
-168.5,37.3449593,-110.74212
-168.6,37.3448296,-110.74101
-168.7,37.34478,-110.73989
-168.8,37.3449707,-110.73879
-168.9,37.3452682,-110.73773
-169,37.3457909,-110.73684
-169.1,37.3464394,-110.73604
-169.2,37.3471413,-110.73534
-169.3,37.3479691,-110.73493
-169.4,37.3488503,-110.73474
-169.5,37.3497505,-110.73479
-169.6,37.3506393,-110.73495
-169.7,37.3515205,-110.73517
-169.8,37.3524017,-110.73541
-169.9,37.3532791,-110.73566
-170,37.3541412,-110.736
-170.1,37.355011,-110.73626
-170.2,37.3559113,-110.73631
-170.3,37.3568115,-110.73625
-170.4,37.3576889,-110.73604
-170.5,37.3585205,-110.7356
-170.6,37.3590508,-110.73469
-170.7,37.3595886,-110.73379
-170.8,37.3601799,-110.73294
-170.9,37.3608398,-110.73217
-171,37.3614998,-110.73139
-171.1,37.3621597,-110.73062
-171.2,37.3628082,-110.72984
-171.3,37.3634491,-110.72905
-171.4,37.36409,-110.72826
-171.5,37.3647385,-110.72747
-171.6,37.3653793,-110.72668
-171.7,37.3660316,-110.72589
-171.8,37.3666916,-110.72513
-171.9,37.3673515,-110.72436
-172,37.3681412,-110.72384
-172.1,37.368969,-110.7234
-172.2,37.3698006,-110.72296
-172.3,37.3706398,-110.72257
-172.4,37.3715401,-110.72248
-172.5,37.3724289,-110.72253
-172.6,37.3732491,-110.7229
-172.7,37.3738785,-110.7237
-172.8,37.3745193,-110.72451
-172.9,37.3750992,-110.72536
-173,37.3755302,-110.72635
-173.1,37.3760109,-110.72729
-173.2,37.3765717,-110.72818
-173.3,37.3771095,-110.72909
-173.4,37.3776512,-110.72999
-173.5,37.3781891,-110.7309
-173.6,37.3787308,-110.7318
-173.7,37.3792686,-110.7327
-173.8,37.3798409,-110.73358
-173.9,37.3804398,-110.73442
-174,37.3810501,-110.73525
-174.1,37.3816605,-110.73609
-174.2,37.3822594,-110.73693
-174.3,37.3828583,-110.73777
-174.4,37.383419,-110.73866
-174.5,37.3839302,-110.73958
-174.6,37.384449,-110.74051
-174.7,37.3849716,-110.74143
-174.8,37.3854904,-110.74235
-174.9,37.3860283,-110.74325
-175,37.3867111,-110.74399
-175.1,37.3873901,-110.74473
-175.2,37.3880692,-110.74547
-175.3,37.3887482,-110.74622
-175.4,37.389431,-110.74696
-175.5,37.3901291,-110.74767
-175.6,37.390831,-110.74837
-175.7,37.3915405,-110.74908
-175.8,37.3922386,-110.74979
-175.9,37.3929482,-110.75049
-176,37.3937187,-110.75106
-176.1,37.3945313,-110.75157
-176.2,37.3953285,-110.75208
-176.3,37.3961411,-110.75258
-176.4,37.3969917,-110.75294
-176.5,37.39785,-110.7533
-176.6,37.3987007,-110.75366
-176.7,37.399559,-110.75393
-176.8,37.4004593,-110.75384
-176.9,37.4013596,-110.75375
-177,37.4022598,-110.75366
-177.1,37.4031296,-110.75336
-177.2,37.4039993,-110.75306
-177.3,37.4048691,-110.75277
-177.4,37.4054718,-110.75195
-177.5,37.4060516,-110.75108
-177.6,37.4065285,-110.75014
-177.7,37.406929,-110.74912
-177.8,37.4072609,-110.74807
-177.9,37.407589,-110.74702
-178,37.407589,-110.74589
-178.1,37.4075813,-110.74476
-178.2,37.4075699,-110.74363
-178.3,37.4075508,-110.7425
-178.4,37.4073105,-110.74143
-178.5,37.4070015,-110.74037
-178.6,37.4066887,-110.7393
-178.7,37.4063797,-110.73824
-178.8,37.4060707,-110.73718
-178.9,37.4057312,-110.73614
-179,37.40522,-110.73521
-179.1,37.4047089,-110.73428
-179.2,37.4041901,-110.73336
-179.3,37.4036789,-110.73243
-179.4,37.4031601,-110.7315
-179.5,37.4026489,-110.73057
-179.6,37.4021797,-110.72961
-179.7,37.4017792,-110.7286
-179.8,37.401371,-110.72759
-179.9,37.4009705,-110.72658
-180,37.4006691,-110.72551
-180.1,37.4003716,-110.72445
-180.2,37.4001389,-110.72336
-180.3,37.4000702,-110.72224
-180.4,37.4000092,-110.72111
-180.5,37.4003487,-110.72007
-180.6,37.4007187,-110.71904
-180.7,37.4011002,-110.71802
-180.8,37.4017181,-110.7172
-180.9,37.4023514,-110.71639
-181,37.4029694,-110.71558
-181.1,37.4035988,-110.71477
-181.2,37.4042702,-110.71401
-181.3,37.4049301,-110.71324
-181.4,37.4055901,-110.71247
-181.5,37.4062614,-110.71171
-181.6,37.4070282,-110.71112
-181.7,37.4077911,-110.71053
-181.8,37.4085693,-110.70994
-181.9,37.4093285,-110.70935
-182,37.410141,-110.70886
-182.1,37.4109917,-110.70849
-182.2,37.4118385,-110.70811
-182.3,37.4126892,-110.70774
-182.4,37.4135399,-110.70736
-182.5,37.4143906,-110.70699
-182.6,37.4152184,-110.70655
-182.7,37.4160194,-110.70602
-182.8,37.4168091,-110.70548
-182.9,37.4175682,-110.70487
-183,37.4183617,-110.70434
-183.1,37.4191589,-110.70381
-183.2,37.4199791,-110.70335
-183.3,37.4208107,-110.70291
-183.4,37.4216385,-110.70247
-183.5,37.4224701,-110.70203
-183.6,37.4233093,-110.7016
-183.7,37.4241409,-110.70118
-183.8,37.4249687,-110.70075
-183.9,37.4258385,-110.70047
-184,37.4267311,-110.7003
-184.1,37.4276314,-110.70025
-184.2,37.4285316,-110.70021
-184.3,37.4294281,-110.70015
-184.4,37.4303284,-110.70001
-184.5,37.431221,-110.69987
-184.6,37.4321213,-110.69973
-184.7,37.432991,-110.69996
-184.8,37.4338493,-110.70028
-184.9,37.4346619,-110.70074
-185,37.43536,-110.70145
-185.1,37.4360619,-110.70216
-185.2,37.4365997,-110.70305
-185.3,37.4371109,-110.70398
-185.4,37.4374619,-110.70501
-185.5,37.4377098,-110.7061
-185.6,37.4379616,-110.70718
-185.7,37.4379311,-110.70831
-185.8,37.437851,-110.70943
-185.9,37.4377899,-110.71056
-186,37.4377098,-110.71169
-186.1,37.4376411,-110.71281
-186.2,37.4374008,-110.71388
-186.3,37.4370193,-110.7149
-186.4,37.4366302,-110.71593
-186.5,37.4362411,-110.71695
-186.6,37.4358597,-110.71797
-186.7,37.4354706,-110.71899
-186.8,37.4351883,-110.72004
-186.9,37.4351692,-110.72117
-187,37.4351807,-110.7223
-187.1,37.4352188,-110.72343
-187.2,37.4353981,-110.72454
-187.3,37.4356308,-110.72563
-187.4,37.4359894,-110.72664
-187.5,37.4365501,-110.72752
-187.6,37.4371185,-110.7284
-187.7,37.4377098,-110.72925
-187.8,37.4383087,-110.7301
-187.9,37.4388885,-110.73097
-188,37.4394493,-110.73185
-188.1,37.4401093,-110.73261
-188.2,37.4407997,-110.73334
-188.3,37.4414787,-110.73408
-188.4,37.4421806,-110.7348
-188.5,37.4428711,-110.73552
-188.6,37.4435692,-110.73624
-188.7,37.4442596,-110.73696
-188.8,37.4450111,-110.73758
-188.9,37.4457817,-110.73817
-189,37.4465599,-110.73874
-189.1,37.4473495,-110.73929
-189.2,37.4480515,-110.73999
-189.3,37.4487305,-110.74073
-189.4,37.4494095,-110.74148
-189.5,37.4500809,-110.74222
-189.6,37.4507599,-110.74297
-189.7,37.4514389,-110.74372
-189.8,37.4521103,-110.74446
-189.9,37.4527893,-110.74522
-190,37.4534492,-110.74598
-190.1,37.4541206,-110.74674
-190.2,37.4549103,-110.74719
-190.3,37.4557991,-110.74737
-190.4,37.4566994,-110.74754
-190.5,37.4575806,-110.74751
-190.6,37.4584694,-110.74732
-190.7,37.4593086,-110.74693
-190.8,37.45998,-110.74625
-190.9,37.4603806,-110.74524
-191,37.4604797,-110.74412
-191.1,37.4605598,-110.74299
-191.2,37.4603996,-110.74189
-191.3,37.4601784,-110.74079
-191.4,37.4599609,-110.73969
-191.5,37.4597397,-110.7386
-191.6,37.4595108,-110.7375
-191.7,37.4592896,-110.73641
-191.8,37.4590492,-110.73532
-191.9,37.4588203,-110.73422
-192,37.4585915,-110.73313
-192.1,37.4584198,-110.73202
-192.2,37.4583397,-110.7309
-192.3,37.4583817,-110.72978
-192.4,37.4585114,-110.72866
-192.5,37.4588318,-110.72761
-192.6,37.4593086,-110.72667
-192.7,37.4599609,-110.72591
-192.8,37.4607887,-110.72548
-192.9,37.4616394,-110.72517
-193,37.4625511,-110.72518
-193.1,37.4634514,-110.72522
-193.2,37.4643402,-110.72532
-193.3,37.4652405,-110.72543
-193.4,37.4661407,-110.72549
-193.5,37.467041,-110.72549
-193.6,37.4679413,-110.7255
-193.7,37.4688492,-110.7255
-193.8,37.4697495,-110.7255
-193.9,37.4706497,-110.72551
-194,37.4715385,-110.7254
-194.1,37.4724388,-110.72529
-194.2,37.4732895,-110.72493
-194.3,37.4741402,-110.72453
-194.4,37.4749794,-110.72413
-194.5,37.4758186,-110.72373
-194.6,37.4765587,-110.72308
-194.7,37.4772911,-110.72242
-194.8,37.4780197,-110.72175
-194.9,37.4787598,-110.72111
-195,37.4795113,-110.72048
-195.1,37.4802513,-110.71984
-195.2,37.4808083,-110.71897
-195.3,37.4813118,-110.71803
-195.4,37.4814491,-110.71692
-195.5,37.4815788,-110.7158
-195.6,37.4817009,-110.71468
-195.7,37.48172,-110.71355
-195.8,37.48172,-110.71242
-195.9,37.48172,-110.71129
-196,37.4817085,-110.71015
-196.1,37.48172,-110.70902
-196.2,37.4817314,-110.70789
-196.3,37.4817696,-110.70676
-196.4,37.4818497,-110.70564
-196.5,37.4819298,-110.70451
-196.6,37.4820099,-110.70338
-196.7,37.4819489,-110.70226
-196.8,37.4818192,-110.70114
-196.9,37.4816818,-110.70003
-197,37.4815407,-110.69891
-197.1,37.4813919,-110.69779
-197.2,37.4812393,-110.69668
-197.3,37.4810982,-110.69556
-197.4,37.4809494,-110.69445
-197.5,37.4808502,-110.69332
-197.6,37.4807701,-110.6922
-197.7,37.4806786,-110.69107
-197.8,37.4805908,-110.68994
-197.9,37.4804993,-110.68882
-198,37.4803581,-110.6877
-198.1,37.4801712,-110.6866
-198.2,37.4798813,-110.68553
-198.3,37.4795914,-110.68446
-198.4,37.4793015,-110.68339
-198.5,37.4790001,-110.68232
-198.6,37.4787102,-110.68125
-198.7,37.4785995,-110.68013
-198.8,37.4785309,-110.679
-198.9,37.4784584,-110.67788
-199,37.4783897,-110.67675
-199.1,37.4782715,-110.67563
-199.2,37.4781494,-110.67451
-199.3,37.4780312,-110.67339
-199.4,37.4779091,-110.67227
-199.5,37.4777794,-110.67115
-199.6,37.4777908,-110.67002
-199.7,37.4778214,-110.66889
-199.8,37.4778519,-110.66776
-199.9,37.4778709,-110.66663
-200,37.4779091,-110.66549
-200.1,37.4781609,-110.66442
-200.2,37.4784698,-110.66336
-200.3,37.4787788,-110.6623
-200.4,37.4791603,-110.66127
-200.5,37.4795914,-110.66028
-200.6,37.4800186,-110.65929
-200.7,37.4804497,-110.65829
-200.8,37.4808807,-110.6573
-200.9,37.4813499,-110.65634
-201,37.4819298,-110.65547
-201.1,37.4824982,-110.65459
-201.2,37.4829903,-110.65365
-201.3,37.4834404,-110.65267
-201.4,37.4838791,-110.65168
-201.5,37.4841499,-110.65062
-201.6,37.4843407,-110.64951
-201.7,37.48452,-110.6484
-201.8,37.4846497,-110.64729
-201.9,37.4847488,-110.64616
-202,37.4848518,-110.64504
-202.1,37.4848595,-110.64391
-202.2,37.4848709,-110.64277
-202.3,37.48526,-110.64178
-202.4,37.4857407,-110.64083
-202.5,37.4864616,-110.6402
-202.6,37.4872589,-110.63969
-202.7,37.488121,-110.63942
-202.8,37.4890213,-110.63926
-202.9,37.4898987,-110.6393
-203,37.4907799,-110.63957
-203.1,37.4916611,-110.63983
-203.2,37.4925499,-110.63992
-203.3,37.4934502,-110.64002
-203.4,37.494339,-110.64025
-203.5,37.4951897,-110.64057
-203.6,37.4959908,-110.64106
-203.7,37.4964409,-110.64202
-203.8,37.4966698,-110.64311
-203.9,37.4968605,-110.64422
-204,37.4969482,-110.64535
-204.1,37.4968491,-110.64646
-204.2,37.4966812,-110.64757
-204.3,37.4965096,-110.64868
-204.4,37.4963417,-110.64979
-204.5,37.4961586,-110.6509
-204.6,37.4959908,-110.65201
-204.7,37.4958115,-110.65312
-204.8,37.4956284,-110.65423
-204.9,37.4955406,-110.65536
-205,37.4954681,-110.65648
-205.1,37.4953194,-110.65759
-205.2,37.4950714,-110.65868
-205.3,37.4948311,-110.65977
-205.4,37.4945908,-110.66086
-205.5,37.4944992,-110.66199
-205.6,37.4944191,-110.66311
-205.7,37.4943314,-110.66424
-205.8,37.4946594,-110.66527
-205.9,37.495079,-110.66626
-206,37.4957085,-110.66707
-206.1,37.4964485,-110.66766
-206.2,37.4973106,-110.66799
-206.3,37.4982109,-110.66814
-206.4,37.4990883,-110.66801
-206.5,37.4999695,-110.66778
-206.6,37.5008087,-110.66736
-206.7,37.5016403,-110.66693
-206.8,37.5025101,-110.66664
-206.9,37.5033913,-110.66636
-207,37.504261,-110.66608
-207.1,37.5051613,-110.66596
-207.2,37.5060501,-110.66585
-207.3,37.5069504,-110.66574
-207.4,37.5078506,-110.66563
-207.5,37.5087509,-110.66551
-207.6,37.5096397,-110.6654
-207.7,37.51054,-110.66528
-207.8,37.5114403,-110.66516
-207.9,37.5123291,-110.66505
-208,37.5132294,-110.6649
-208.1,37.5141106,-110.66469
-208.2,37.5149918,-110.66444
-208.3,37.5158691,-110.66419
-208.4,37.5167503,-110.66394
-208.5,37.5176315,-110.66369
-208.6,37.5185089,-110.66344
-208.7,37.5193901,-110.66319
-208.8,37.5202599,-110.66292
-208.9,37.5211296,-110.66263
-209,37.5219994,-110.66233
-209.1,37.5228386,-110.66193
-209.2,37.5236816,-110.6615
-209.3,37.5245094,-110.66107
-209.4,37.5253296,-110.66059
-209.5,37.5261383,-110.66011
-209.6,37.5269508,-110.65962
-209.7,37.52771,-110.65901
-209.8,37.5283508,-110.65822
-209.9,37.5289497,-110.65738
-210,37.5294609,-110.65645
-210.1,37.5299797,-110.65555
-210.2,37.5306587,-110.6548
-210.3,37.5313492,-110.65406
-210.4,37.5320282,-110.65333
-210.5,37.5327492,-110.65264
-210.6,37.5334511,-110.65194
-210.7,37.5341606,-110.65124
-210.8,37.5349312,-110.65066
-210.9,37.5357399,-110.65016
-211,37.5365295,-110.64961
-211.1,37.5373192,-110.64906
-211.2,37.5381012,-110.64851
-211.3,37.5388908,-110.64795
-211.4,37.539669,-110.64739
-211.5,37.540451,-110.64683
-211.6,37.5412407,-110.64627
-211.7,37.5420189,-110.64571
-211.8,37.5428085,-110.64516
-211.9,37.5435905,-110.6446
-212,37.5443802,-110.64404
-212.1,37.5451584,-110.64348
-212.2,37.5459404,-110.64292
-212.3,37.5466995,-110.64231
-212.4,37.547451,-110.64168
-212.5,37.5481987,-110.64105
-212.6,37.5489807,-110.64049
-212.7,37.5497704,-110.63993
-212.8,37.5505104,-110.6393
-212.9,37.551239,-110.63863
-213,37.5519905,-110.63801
-213.1,37.5527496,-110.63741
-213.2,37.5534897,-110.63676
-213.3,37.5541115,-110.63594
-213.4,37.5547295,-110.63512
-213.5,37.5553513,-110.63429
-213.6,37.5559196,-110.63342
-213.7,37.5563698,-110.63244
-213.8,37.5568199,-110.63147
-213.9,37.5572319,-110.63046
-214,37.5575981,-110.62943
-214.1,37.557991,-110.62841
-214.2,37.5585289,-110.62754
-214.3,37.559269,-110.62689
-214.4,37.560009,-110.62625
-214.5,37.5607185,-110.62556
-214.6,37.5612907,-110.62468
-214.7,37.5618095,-110.62376
-214.8,37.5623093,-110.62282
-214.9,37.5628014,-110.62187
-215,37.5631599,-110.62085
-215.1,37.5633392,-110.61974
-215.2,37.5635185,-110.61863
-215.3,37.563549,-110.6175
-215.4,37.5635796,-110.61637
-215.5,37.5635986,-110.61524
-215.6,37.5636292,-110.61411
-215.7,37.5636597,-110.61297
-215.8,37.5636902,-110.61184
-215.9,37.5637093,-110.61071
-216,37.563961,-110.60962
-216.1,37.5642204,-110.60854
-216.2,37.5644798,-110.60746
-216.3,37.5647392,-110.60637
-216.4,37.5650597,-110.60532
-216.5,37.5654602,-110.60431
-216.6,37.5658798,-110.6033
-216.7,37.56633,-110.60233
-216.8,37.5669403,-110.6015
-216.9,37.5675507,-110.60067
-217,37.5682602,-110.6
-217.1,37.5690613,-110.59947
-217.2,37.5698586,-110.59894
-217.3,37.5707016,-110.59856
-217.4,37.571579,-110.59831
-217.5,37.5724602,-110.59807
-217.6,37.5733604,-110.59815
-217.7,37.5742607,-110.59824
-217.8,37.5751495,-110.59833
-217.9,37.5760498,-110.59839
-218,37.5769501,-110.5984
-218.1,37.5778503,-110.59849
-218.2,37.5787506,-110.59863
-218.3,37.5796394,-110.59876
-218.4,37.5805397,-110.5989
-218.5,37.5814285,-110.59903
-218.6,37.5823212,-110.59917
-218.7,37.58321,-110.59939
-218.8,37.5840912,-110.59963
-218.9,37.5849686,-110.59986
-219,37.5858498,-110.6001
-219.1,37.586731,-110.60033
-219.2,37.5875893,-110.60069
-219.3,37.5884399,-110.60106
-219.4,37.5892906,-110.60144
-219.5,37.5901489,-110.60181
-219.6,37.5909996,-110.60218
-219.7,37.5918503,-110.60256
-219.8,37.5927086,-110.60286
-219.9,37.5935898,-110.60313
-220,37.594471,-110.60338
-220.1,37.5953598,-110.60356
-220.2,37.596241,-110.60375
-220.3,37.5971413,-110.60393
-220.4,37.5980301,-110.60411
-220.5,37.5989189,-110.60419
-220.6,37.5998192,-110.60421
-220.7,37.6007195,-110.60423
-220.8,37.6015816,-110.6039
-220.9,37.6024208,-110.6035
-221,37.6031799,-110.60294
-221.1,37.6038094,-110.60213
-221.2,37.6043282,-110.60123
-221.3,37.6046982,-110.60019
-221.4,37.6050606,-110.59915
-221.5,37.6052513,-110.59805
-221.6,37.6054306,-110.59694
-221.7,37.6056213,-110.59583
-221.8,37.6058083,-110.59472
-221.9,37.605999,-110.59361
-222,37.6061783,-110.59251
-222.1,37.606369,-110.5914
-222.2,37.6065598,-110.59029
-222.3,37.6067505,-110.58918
-222.4,37.6070099,-110.5881
-222.5,37.6072693,-110.58701
-222.6,37.6075211,-110.58593
-222.7,37.6077805,-110.58484
-222.8,37.6080399,-110.58376
-222.9,37.6083107,-110.58267
-223,37.6085701,-110.58159
-223.1,37.6089401,-110.58056
-223.2,37.6093292,-110.57953
-223.3,37.6097107,-110.57851
-223.4,37.6100998,-110.57748
-223.5,37.6103783,-110.57641
-223.6,37.6106491,-110.57533
-223.7,37.61092,-110.57425
-223.8,37.6111908,-110.57317
-223.9,37.6114883,-110.5721
-224,37.6118202,-110.57104
-224.1,37.6121216,-110.56998
-224.2,37.6123505,-110.56888
-224.3,37.61269,-110.56786
-224.4,37.6133919,-110.56717
-224.5,37.6142502,-110.56685
-224.6,37.6151199,-110.56653
-224.7,37.6159897,-110.56626
-224.8,37.6168709,-110.56603
-224.9,37.6177597,-110.5658
-225,37.6186409,-110.56557
-225.1,37.6195297,-110.56536
-225.2,37.6204185,-110.56524
-225.3,37.6213188,-110.56512
-225.4,37.6222191,-110.565
-225.5,37.6231117,-110.56488
-225.6,37.6239891,-110.56461
-225.7,37.6248589,-110.56435
-225.8,37.6257515,-110.56416
-225.9,37.6266518,-110.56408
-226,37.6275482,-110.56405
-226.1,37.6284485,-110.56402
-226.2,37.6293488,-110.564
-226.3,37.630249,-110.56395
-226.4,37.6311493,-110.56389
-226.5,37.6320496,-110.56384
-226.6,37.6329498,-110.56379
-226.7,37.6338501,-110.56374
-226.8,37.6347504,-110.56366
-226.9,37.6356506,-110.56355
-227,37.6365509,-110.56346
-227.1,37.6374512,-110.56337
-227.2,37.6383095,-110.56308
-227.3,37.6391602,-110.56268
-227.4,37.6398888,-110.56204
-227.5,37.6406097,-110.56136
-227.6,37.641201,-110.56051
-227.7,37.6417999,-110.55965
-227.8,37.6421204,-110.5586
-227.9,37.6423607,-110.55751
-228,37.6425209,-110.5564
-228.1,37.6423607,-110.55528
-228.2,37.6422005,-110.55417
-228.3,37.6419182,-110.5531
-228.4,37.6414909,-110.55211
-228.5,37.6408195,-110.55135
-228.6,37.6401596,-110.55059
-228.7,37.6394806,-110.54983
-228.8,37.6388092,-110.54907
-228.9,37.6381493,-110.54832
-229,37.6374702,-110.54756
-229.1,37.6368599,-110.54673
-229.2,37.6362495,-110.54589
-229.3,37.6356506,-110.54505
-229.4,37.6350403,-110.54421
-229.5,37.6345215,-110.5433
-229.6,37.6340599,-110.54232
-229.7,37.6336098,-110.54134
-229.8,37.6333885,-110.54025
-229.9,37.6332512,-110.53913
-230,37.6331711,-110.53801
-230.1,37.6332512,-110.53688
-230.2,37.6336098,-110.53585
-230.3,37.6340218,-110.53484
-230.4,37.6345596,-110.53394
-230.5,37.6351204,-110.53306
-230.6,37.6357803,-110.53229
-230.7,37.6364899,-110.53158
-230.8,37.6372719,-110.53102
-230.9,37.6380501,-110.53046
-231,37.6388397,-110.5299
-231.1,37.6396713,-110.52948
-231.2,37.6405182,-110.5291
-231.3,37.6413689,-110.52873
-231.4,37.6422195,-110.52836
-231.5,37.6430702,-110.52799
-231.6,37.643959,-110.52777
-231.7,37.6448288,-110.5275
-231.8,37.6456413,-110.52701
-231.9,37.64645,-110.52652
-232,37.6472397,-110.52597
-232.1,37.6479912,-110.52533
-232.2,37.6487389,-110.5247
-232.3,37.6494789,-110.52407
-232.4,37.6501389,-110.52329
-232.5,37.6507797,-110.5225
-232.6,37.6514282,-110.52171
-232.7,37.6520691,-110.52091
-232.8,37.6526413,-110.52003
-232.9,37.6531982,-110.51915
-233,37.6537704,-110.51827
-233.1,37.6543388,-110.51739
-233.2,37.654911,-110.51651
-233.3,37.6554985,-110.51565
-233.4,37.6561203,-110.51484
-233.5,37.6567307,-110.514
-233.6,37.6571312,-110.51302
-233.7,37.6571007,-110.51192
-233.8,37.6567917,-110.5109
-233.9,37.6561584,-110.51008
-234,37.655529,-110.50927
-234.1,37.654911,-110.50845
-234.2,37.6542816,-110.50764
-234.3,37.6537209,-110.50675
-234.4,37.6531982,-110.50583
-234.5,37.6526794,-110.5049
-234.6,37.6521606,-110.50397
-234.7,37.6516113,-110.50308
-234.8,37.6510506,-110.50219
-234.9,37.6505814,-110.50127
-235,37.6506996,-110.50017
-235.1,37.6511307,-110.49919
-235.2,37.6517105,-110.49834
-235.3,37.6524811,-110.49777
-235.4,37.6533089,-110.49731
-235.5,37.6541595,-110.49698
-235.6,37.6550484,-110.49677
-235.7,37.655941,-110.49673
-235.8,37.6568489,-110.49675
-235.9,37.6577415,-110.49688
-236,37.6586304,-110.49704
-236.1,37.6595306,-110.49701
-236.2,37.6604195,-110.49686
-236.3,37.6612282,-110.49637
-236.4,37.6620407,-110.49588
-236.5,37.6628609,-110.49539
-236.6,37.663681,-110.49495
-236.7,37.6645699,-110.49477
-236.8,37.6654587,-110.49458
-236.9,37.6663284,-110.49429
-237,37.6671982,-110.49398
-237.1,37.6680489,-110.49361
-237.2,37.6688118,-110.493
-237.3,37.6694412,-110.4922
-237.4,37.6700401,-110.49135
-237.5,37.670639,-110.49051
-237.6,37.6712494,-110.48967
-237.7,37.6718483,-110.48883
-237.8,37.6725197,-110.48808
-237.9,37.6732483,-110.48741
-238,37.6739807,-110.48675
-238.1,37.6747894,-110.48627
-238.2,37.6756516,-110.48598
-238.3,37.6765404,-110.48605
-238.4,37.6774292,-110.48628
-238.5,37.6783104,-110.48638
-238.6,37.6791992,-110.48622
-238.7,37.6799698,-110.48564
-238.8,37.6807518,-110.48507
-238.9,37.6815681,-110.48463
-239,37.6824608,-110.48443
-239.1,37.6833611,-110.48439
-239.2,37.6842613,-110.48444
-239.3,37.6851616,-110.48449
-239.4,37.6860619,-110.48453
-239.5,37.6869583,-110.48458
-239.6,37.6878586,-110.48464
-239.7,37.6887589,-110.48471
-239.8,37.6896591,-110.4847
-239.9,37.6905594,-110.48466
-240,37.6914597,-110.4846
-240.1,37.6923599,-110.48454
-240.2,37.6932411,-110.4843
-240.3,37.6941185,-110.48404
-240.4,37.6949997,-110.48378
-240.5,37.6959,-110.48382
-240.6,37.6967812,-110.48398
-240.7,37.6976509,-110.48428
-240.8,37.6983795,-110.48495
-240.9,37.6991005,-110.48562
-241,37.699749,-110.48642
-241.1,37.7003708,-110.48723
-241.2,37.7010002,-110.48804
-241.3,37.7018089,-110.48853
-241.4,37.7026596,-110.48819
-241.5,37.7033386,-110.48746
-241.6,37.7039986,-110.48668
-241.7,37.7043114,-110.48562
-241.8,37.7046204,-110.48456
-241.9,37.7049294,-110.48349
-242,37.7051392,-110.48239
-242.1,37.7053108,-110.48128
-242.2,37.7055092,-110.48017
-242.3,37.7057686,-110.47908
-242.4,37.7060204,-110.478
-242.5,37.7063103,-110.47692
-242.6,37.7066689,-110.47588
-242.7,37.7073517,-110.47514
-242.8,37.70821,-110.47485
-242.9,37.7089806,-110.47437
-243,37.7096596,-110.47362
-243.1,37.710331,-110.47286
-243.2,37.71101,-110.47211
-243.3,37.7116814,-110.47136
-243.4,37.7123718,-110.47063
-243.5,37.7131195,-110.47001
-243.6,37.7138786,-110.46939
-243.7,37.7147598,-110.46917
-243.8,37.715641,-110.46894
-243.9,37.7165298,-110.46883
-244,37.7174301,-110.46895
-244.1,37.7183189,-110.46909
-244.2,37.7192192,-110.46922
-244.3,37.7201118,-110.46936
-244.4,37.7210083,-110.46943
-244.5,37.7219086,-110.4694
-244.6,37.7228012,-110.46929
-244.7,37.7236404,-110.4689
-244.8,37.7244911,-110.4685
-244.9,37.7252083,-110.46782
-245,37.7259216,-110.46712
-245.1,37.7265587,-110.46634
-245.2,37.7270699,-110.46541
-245.3,37.727581,-110.46448
-245.4,37.7280998,-110.46355
-245.5,37.728611,-110.46261
-245.6,37.7289391,-110.46157
-245.7,37.7292099,-110.46048
-245.8,37.7294807,-110.4594
-245.9,37.7297401,-110.45832
-246,37.7301102,-110.45728
-246.1,37.7305298,-110.45628
-246.2,37.7309799,-110.4553
-246.3,37.7314987,-110.45437
-246.4,37.7320213,-110.45345
-246.5,37.7325401,-110.45252
-246.6,37.7330704,-110.4516
-246.7,37.7336082,-110.4507
-246.8,37.7342606,-110.44991
-246.9,37.7349205,-110.44913
-247,37.735569,-110.44834
-247.1,37.73629,-110.44768
-247.2,37.7370605,-110.4471
-247.3,37.7379303,-110.4468
-247.4,37.7388115,-110.44661
-247.5,37.7397194,-110.44659
-247.6,37.7406006,-110.44668
-247.7,37.7414894,-110.44693
-247.8,37.7423592,-110.44718
-247.9,37.7432404,-110.44742
-248,37.7441292,-110.4476
-248.1,37.7450294,-110.44779
-248.2,37.7459183,-110.44783
-248.3,37.7468185,-110.44778
-248.4,37.7477188,-110.44773
-248.5,37.7486191,-110.44768
-248.6,37.7495193,-110.44762
-248.7,37.7504196,-110.44758
